"lipid","type","logFC","logCPM","LR","PValue","FDR","SolventBlank","5A","5C","5D","5E","4A","4C","4D","4E","mean1","mean2"
"TAG(54:7)_FA 16:0","TAG",-0.0871726013624539,6.78723201524482,0.0745165031381703,0.784870810367808,0.999955892769757,77243.70507812,110598.14855955,97472.84704591,97467.42712403,111173.76806641,103666.58666992,107763.96862795,107707.76806643,102704.96728515,105460.822662363,104178.047698975
"TAG(54:7)_FA 16:1","TAG",-0.157904469865204,5.48948036937058,0.244381349000577,0.621059428714283,0.999955892769757,29414.562133781,42615.923095712,41138.463165272,38835.562500008,42835.3433838,43581.262756351,44295.503143306,48481.523437492,42121.182678231,44619.868003845,41356.323036198
"TAG(54:7)_FA 18:0","TAG",-0.203750988841405,7.26392390507629,0.406826622659537,0.523584596746431,0.999955892769757,96662.22705076,136280.9301758,145716.45141601,133630.60949707,173369.65112301,139523.34912106,147015.6899414,161369.9511719,143884.69140628,147948.42041016,147249.410552972
"TAG(54:7)_FA 18:1","TAG",-0.079931453760277,7.62294006096047,0.0626553029433126,0.802347304197445,0.999955892769757,31392.082397464,267490.518432639,222414.17010494,188982.854797355,141043.608459461,209277.234374989,206455.758026136,212226.728912356,182910.490661628,202717.552993777,204982.787948599
"TAG(54:7)_FA 18:2","TAG",0.0489445003993178,7.0523256474361,0.0234937855064459,0.878179974584829,0.999955892769757,74836.62438966,172503.910217294,132671.849578881,108292.768249499,114417.989074618,138262.928222564,118679.688629128,122139.147247313,122867.248046913,125487.253036479,131971.629280073
"TAG(54:7)_FA 20:0","TAG",-0.0964508489649656,6.10403864152831,0.0912145882621189,0.762638699784912,0.999955892769757,53857.783874511,56044.783996573,71594.325134285,57907.364196786,71004.584655757,64669.944458011,65641.864624007,70015.124816872,59149.223754875,64869.0394134412,64137.7644958502
"TAG(54:7)_FA 20:4","TAG",-0.0497491011139891,8.17568627489582,0.0242736046252503,0.876190760113656,0.999955892769757,51358.143676729,400669.041137155,316847.746582048,279068.901946987,263704.639465227,311012.865600624,280540.382080099,253055.519866917,275173.574340818,279945.585472115,315072.582282854
"TAG(54:8)_FA 16:0","TAG",-0.046348991215223,8.82725113641977,0.021069432744298,0.884589966421194,0.999955892769757,341791.28515656,397268.92871063,419804.52978497,431317.11083983,431812.79101564,408362.6093753,449365.5087892,454533.05273436,428725.89160161,435246.765625117,420050.840087768
"TAG(54:8)_FA 16:1","TAG",-0.0650960050797842,6.93270643589039,0.0415560467621248,0.838468372118531,0.999955892769757,86079.50598143,116716.88818355,115706.08789063,105553.48779297,116175.58801267,114490.68786624,120957.04858399,117710.86804198,120063.08911131,118305.42340088,113538.012969955
"TAG(54:8)_FA 18:0","TAG",-0.0698576657814387,8.37772042999434,0.0478600118544747,0.826829753325889,0.999955892769757,234653.93774415,317991.84130865,302616.42187495,297234.58007825,300834.64111323,303623.08105469,329468.96289074,348551.26464842,324956.74414069,326650.013183635,304669.37109377
"TAG(54:8)_FA 18:1","TAG",-0.186044609651044,7.97991395329289,0.339247096935651,0.560264134527929,0.999955892769757,161947.97094726,229059.47412111,238567.57714838,219406.43530277,293251.95947262,229036.37597663,246739.41650384,248030.49804683,231000.97509771,238701.816406253,245071.36151122
"TAG(54:8)_FA 18:2","TAG",-0.099339446273058,7.90535475894608,0.0967697719124772,0.755741020194148,0.999955892769757,56123.683959961,293450.964782723,273417.222778298,231248.799133284,227303.860351541,242948.834472629,240899.857971168,227130.25744615,222518.276611378,233374.306625331,256355.211761462
"TAG(54:8)_FA 20:0","TAG",-0.0742734064297311,5.69913415641315,0.0540913722138612,0.816091038772047,0.999955892769757,39974.622863788,49354.043457038,44431.942810061,44753.442871103,48163.323608382,48112.523132318,51285.623901367,52532.52337647,51499.763366696,50857.6084442127,46675.688186646
"TAG(54:8)_FA 20:4","TAG",-0.067493251483064,6.08563760635221,0.044669811334785,0.832612344347572,0.999955892769757,20113.841354373,92794.325302024,71164.784301715,60209.803955082,61055.884490935,73078.186401411,62060.224182118,67363.7450943,61617.16545109,66029.8302822298,71306.199512439
"TAG(56:0)_FA 16:0","TAG",-0.00898094604847302,6.95490645022821,0.000791055252193473,0.977561892974063,0.999955892769757,59515.9041748,201385.95605479,95639.686889653,88778.14672856,94044.30688478,161662.49414065,94958.06542967,116378.20898442,120183.84863286,123295.6542969,119962.024139446
"TAG(56:0)_FA 16:1","TAG",-0.093249603826835,4.90018719489702,0.0852434808866745,0.770313489742085,0.999955892769757,24942.38174438,30102.202209464,25935.501739516,22035.841384896,29796.482055651,29922.001800527,26043.741958622,31314.662261959,26621.68203735,28475.5220146145,26967.5068473818
"TAG(56:0)_FA 18:0","TAG",-0.204834384099715,6.25935300359051,0.411131730784575,0.521395641769349,0.999955892769757,54709.12426755,65689.10461425,72732.08496095,62742.82495115,88176.24645996,65420.68457032,79273.38574217,79426.08520509,67554.18395996,72918.584869385,72335.0652465775
"TAG(56:0)_FA 18:1","TAG",-0.0329920572694624,4.88693780948276,0.0106721080592749,0.917720196669381,0.999955892769757,25677.561676027,25950.901794434,29287.642425547,22908.521728519,28939.902099609,25732.061523441,29567.141967783,29083.761749272,27445.061950673,27957.0067977923,26771.7420120273
"TAG(56:0)_FA 18:2","TAG",0.169038459357899,4.38383573929675,0.279961045626891,0.596726749937036,0.999955892769757,21418.841598505,17386.301071169,22377.98155211,17368.621231081,19006.541389464,18760.181411748,19222.161407457,17828.401168821,18374.88134766,18546.4063339215,19034.861310956
"TAG(56:0)_FA 20:0","TAG",-0.439397438800429,8.36450182960168,1.88638610473208,0.169610096930638,0.999955892769757,288638.32128901,235419.75610352,271236.12060555,217796.39575205,626139.00292958,262907.91943359,287646.24072261,287151.84033203,236454.79711913,268540.19940184,337647.818847675
"TAG(56:0)_FA 20:4","TAG",0.176259109790223,4.78710893459437,0.30441345914457,0.581128716364829,0.999955892769757,25816.641845706,28455.542091358,27536.002014156,22749.601806642,21565.0215072667,26512.80184937,27217.081939706,23557.561599721,24296.461669925,25395.9767646805,25076.5418548557
"TAG(56:1)_FA 16:0","TAG",0.0260307734009851,5.74226846617217,0.00664477564487065,0.935032004025246,0.999955892769757,44014.403137221,50731.683776835,47578.543579095,47993.803710957,51414.103759767,45335.583007816,50773.263305632,51669.923583987,52852.723388658,50157.8733215232,49429.5337066635
"TAG(56:1)_FA 16:1","TAG",-0.157551517011707,6.88876541946097,0.243327077476351,0.621813383740541,0.999955892769757,66840.40490725,144339.64880365,99557.06701656,87109.00598149,102984.40722656,143709.73254401,94795.30627444,123844.52978514,122110.84863286,121115.104309113,108497.532257065
"TAG(56:1)_FA 18:0","TAG",0.0101371726892658,6.51870266775868,0.0010078194709422,0.974674473063676,0.999955892769757,66247.28479002,89360.3466797,87608.9272461,86218.9859619,81007.72595213,87710.92639161,91637.86682129,85992.62609861,84439.00610348,87445.1063537475,86048.9964599575
"TAG(56:1)_FA 18:1","TAG",-0.0116691348002678,6.54006072290578,0.00133544751770387,0.970848774311621,0.999955892769757,88597.30688477,80452.16503906,84388.78588867,76992.22570799,103312.78686522,82900.32629396,86175.86633302,84134.28588866,79208.88525392,83104.84094239,86286.490875235
"TAG(56:1)_FA 18:2","TAG",-0.120074358614576,4.91827033720405,0.14132494890778,0.706967370586315,0.999955892769757,27069.241760244,25099.58187866,26954.262161257,23275.501617422,29924.622116079,28544.182128913,31355.042327898,29413.422149656,28024.602203363,29334.3122024575,26313.4919433545
"TAG(56:1)_FA 20:0","TAG",0.0691701260080876,8.78755772769682,0.0469230436701764,0.828506622158237,0.999955892769757,439934.96997064,383087.966797,405220.87011712,368348.92626949,387778.58544907,420236.949707,444522.37402329,382902.32617211,404995.04541007,413164.173828117,386109.08715817
"TAG(56:1)_FA 20:4","TAG",0.007133217922212,4.40175008054979,0.000498829529419709,0.982181135163597,0.999955892769757,16701.881256103,22594.801429745,18914.48152161,18741.781250004,18546.3612823439,22026.381507867,20323.441436768,20447.2814636232,16584.2810516398,19845.3463649745,19699.3563709257
"TAG(56:2)_FA 16:0","TAG",-0.0304639008687935,4.61405468854007,0.00909849613231015,0.924008206043084,0.999955892769757,19130.361267094,22834.121459965,21397.96130371,22367.781494134,24482.261749271,21630.721389774,23684.621643067,23325.781539911,23692.381622317,23083.3765487672,22770.53150177
"TAG(56:2)_FA 16:1","TAG",0.0385416332136331,5.77751300248665,0.0145667237756584,0.903934454597879,0.999955892769757,43664.543029771,50265.603454556,51957.82348631,51005.243530278,50876.40356445,49911.263671877,51058.323913547,51833.383483877,53098.94348145,51475.4786376877,51026.2685088985
"TAG(56:2)_FA 18:0","TAG",-0.00107989066431346,6.39336812950972,1.14368085633032e-05,0.997301691139341,0.999955892769757,48263.983886708,90157.807617167,80396.225585918,82596.205200201,71412.445068371,79336.826049858,83212.766113262,83004.02575682,81331.944702248,81721.390655547,81140.6708679142
"TAG(56:2)_FA 18:1","TAG",0.00829211124449602,6.75108169582989,0.000674352270408463,0.979282627992205,0.999955892769757,88272.846740721,99427.66638187,99012.3076172,95742.46691897,98111.54626464,101097.70776367,104134.88769532,101599.02807617,103124.18811034,102488.952911375,98073.49679567
"TAG(56:2)_FA 18:2","TAG",-0.138425630714806,6.54159826868505,0.187852365274466,0.664710118440509,0.999955892769757,85029.166503912,78471.06604004,81436.64538571,68800.80444335,106869.44689935,87423.44604491,87619.20690918,87627.66662594,84646.86633298,86829.2964782525,83894.4906921125
"TAG(56:2)_FA 20:0","TAG",0.0715698638261639,8.43444346066689,0.0502346237885831,0.822655512748203,0.999955892769757,308102.26293948,298571.9790039,323215.56201167,293061.56005859,287733.43945312,334153.1064453,330195.3051757,291669.39990232,387053.14599599,335767.739379828,300645.63513182
"TAG(56:2)_FA 20:4","TAG",0.100629207986948,4.4549935265004,0.0992541509162059,0.752726524505941,0.999955892769757,17741.541366578,24050.181701653,21814.3215255697,18461.9813156173,17697.921234131,22817.121810912,21188.461387637,19484.8614349405,18202.341201784,20423.1964588184,20506.1014442428
"TAG(56:3)_FA 16:0","TAG",0.0698188287803065,4.49370802696635,0.0477853734764793,0.82696269792979,0.999955892769757,19075.721466063,21551.921539309,21951.721832272,19924.941406245,20101.881240849,20320.661590568,21537.561553956,21746.981613159,19999.241638183,20901.1115989665,20882.6165046688
"TAG(56:3)_FA 16:1","TAG",0.000444734460441104,4.80718641592399,1.93922710423067e-06,0.998888897160637,0.999955892769757,23829.52169799,25102.141571051,23842.241851806,25538.461868282,28504.581970211,24186.141693125,25963.441680913,26263.34179687,27783.241943372,26049.04177857,25746.8568153375
"TAG(56:3)_FA 18:0","TAG",0.00774530219835542,6.37989347755626,0.000588329970014456,0.980648797191248,0.999955892769757,33496.642272932,95559.906372033,89526.986816375,82629.664184483,62391.284637428,78921.364013757,85795.425354008,84484.365234287,84421.826782194,83405.7453460615,82526.9605025798
"TAG(56:3)_FA 18:1","TAG",0.0256945762019768,6.8424645345641,0.00647496188605601,0.935865723686173,0.999955892769757,85219.96582033,112456.80798344,111096.92834471,103557.60839848,107390.40673825,112264.54711915,109611.9677734,99185.08715816,109566.5286865,107657.032684302,108625.43786622
"TAG(56:3)_FA 18:2","TAG",0.0418692238819974,6.99786401174601,0.0171924866979225,0.895680282611566,0.999955892769757,110343.10778807,112204.42785644,117582.12829593,118105.88793945,120820.70861816,116753.58740231,122037.12829587,115222.00854494,121903.58886722,118979.078277585,117178.288177495
"TAG(56:3)_FA 20:0","TAG",0.104135779679039,6.92816143802959,0.106332962386659,0.744358264674597,0.999955892769757,109710.46728516,117558.70861821,115581.28759764,102396.38708491,103697.82800296,119484.00830086,117447.04772949,101492.38671875,117110.60864258,113883.51284792,109808.55282593
"TAG(56:3)_FA 20:4","TAG",-0.200740464444208,6.11923785234141,0.394869701922516,0.529750722049932,0.999955892769757,57100.904296885,58732.844421371,63846.404541018,54731.724121065,97798.106872605,63486.80480958,64441.864318833,60029.363922119,53777.463989255,60433.8742599468,68777.2699890147
"TAG(56:4)_FA 16:0","TAG",0.02376631474646,4.85007594010294,0.00553803975572009,0.940677781071009,0.999955892769757,23471.681686391,24947.10150147,31906.382263185,23478.261627195,26808.981842039,26878.562042239,25800.301803593,28728.162078841,26757.381774902,27041.1019248938,26785.1818084723
"TAG(56:4)_FA 16:1","TAG",0.019800817603013,4.47660059415967,0.00384372569021707,0.95056459370615,0.999955892769757,18879.141281125,22087.301666271,21919.681411739,17207.741302492,19671.841400141,20148.001556399,21402.761383054,22946.861694344,19893.74125671,21097.8414726268,20221.6414451607
"TAG(56:4)_FA 18:0","TAG",-0.00264254559632272,6.48772592204062,6.84848710079677e-05,0.993397134885443,0.999955892769757,19704.721466062,109349.205337565,105076.606628455,95315.045562652,59516.964370674,91635.806701611,91257.526672358,97056.345672644,86615.18539431,91641.2161102307,92314.4554748365
"TAG(56:4)_FA 18:1","TAG",0.030673146820566,6.46260021112172,0.00922690148831862,0.923475491532592,0.999955892769757,48063.363159179,93892.187438981,89505.706054723,86307.626281701,81985.285583467,79881.346191357,82552.886108424,81052.44567871,91019.725830043,83626.6009521335,87922.701339718
"TAG(56:4)_FA 18:2","TAG",0.0264556449718406,6.85803446735574,0.006864217820862,0.933970354085239,0.999955892769757,85890.68627929,111633.74755853,110904.66748047,107546.66772462,102287.82800295,105709.7675781,112783.78808596,112180.12915033,112436.08764649,110777.44311522,108093.227691643
"TAG(56:4)_FA 20:0","TAG",0.182912339708257,5.99802139936286,0.327886066071414,0.566906508239203,0.999955892769757,49685.16326906,77334.946136508,64052.464324962,52466.923950159,48307.163177499,62812.784515415,59849.74423218,56168.18408201,58500.104553252,59332.7043457142,60540.374397282
"TAG(56:4)_FA 20:4","TAG",-0.307350338188899,9.21362937323025,0.924785992487159,0.3362214568499,0.999955892769757,519560.75268595,456691.69580096,506696.65917962,426561.77148445,952428.9902344,509776.7177734,544783.7382812,510729.53515619,464698.4931641,507497.121093723,585594.779174858
"TAG(56:5)_FA 16:0","TAG",0.207291975515531,4.78675748644296,0.420939575343596,0.516468586419778,0.999955892769757,27449.741973882,27352.541717534,25485.961761478,23506.361511222,21374.661437989,24479.841705325,24745.621826173,25930.161758432,26801.322051997,25489.2368354818,24429.8816070558
"TAG(56:5)_FA 16:1","TAG",0.17895297657852,4.87804851000386,0.313791312152091,0.575362949955075,0.999955892769757,26875.701904298,26699.162017805,33254.862503032,24951.561828617,24151.741485601,25809.021850584,29262.601898181,25978.301818849,25938.881927495,26747.2018737772,27264.3319587638
"TAG(56:5)_FA 18:0","TAG",0.00988045951850784,5.23491309818596,0.000957261745419657,0.975317671455645,0.999955892769757,18035.621292112,40988.082458485,44584.942779584,34058.042633059,32100.882141111,37847.542572021,37687.66265869,34496.263046259,34884.122169488,36228.8976116145,37932.9875030597
"TAG(56:5)_FA 18:1","TAG",-0.0470333866515158,6.55694614593309,0.0216942324459524,0.882903424396682,0.999955892769757,30672.802307143,101127.207977272,111334.306426976,90772.926147423,90626.28704836,87132.987731954,92329.206603968,85264.946014387,100101.267150855,91207.101875291,98465.1819000078
"TAG(56:5)_FA 18:2","TAG",0.0354550984104323,6.48485147825178,0.012328053396601,0.911591155639722,0.999955892769757,50115.983215326,92329.765319825,93158.505981373,86427.006103528,80204.985717729,81767.424652092,87094.566223119,79975.305847203,94603.686767635,85860.2458725123,88030.0657806137
"TAG(56:5)_FA 20:0","TAG",0.0254183196654647,5.20907890600381,0.0063352360978115,0.93656001118889,0.999955892769757,23086.701629632,41130.122909552,38335.642883298,32487.762634278,29760.782348622,39819.342193596,37104.662567142,32669.962081918,33231.802078236,35706.442230223,35428.5776939375
"TAG(56:5)_FA 20:4","TAG",0.0625707363464467,10.2149970237946,0.0383977614437754,0.84464658734837,0.999955892769757,1108827.43505898,1086809.4042967,1080688.5800782,1025626.6738283,1049804.892578,1139853.0820314,1181012.9316408,1040807.1328126,1083080.3437498,1111188.37255865,1060732.3876953
"TAG(56:6)_FA 16:0","TAG",0.0969591968773827,5.45275835526075,0.0921696364622449,0.76143682217512,0.999955892769757,50984.722839379,31767.522003169,39825.983093275,34452.14224242,34527.162414561,37044.062408433,47623.16351318,40597.082794188,42499.562835693,41940.9678878735,35143.2024383562
